,commnets,Rating
10,Ive seen one other silent movie in my life but it was Mel Brookss The Silent Movie so I dont know if it really counts I really enjoyed The General overall more than I thought I would as someone who was born after The GodfatherThe main thing that surprised me was the fact that I couldnt look down to write very many notes; any time I took my eyes off the screen I ran a serious risk of missing something It seems to me that the film even though it was long or seemed so it was very dense in terms of action I imagine that since the movie has no dialogue the filmmakers must make up for it by making it as visually interesting and entertaining as possible I am accustomed to more modern movies with snappy dialogue and special effects and suchmovies in which you can look down at your popcorn or kiss your date and not miss too much because you can hear pretty much whats happening This was a nice change for meObviously Ive never seen a Buster Keaton film and Im not even sure if Id heard of him before this class But I can see why he is so appealing in his films I loved his facial expressions particularly the stoicbutcrestfallen look in his eyes on the train when something else goes wrong He also has great control of his body as we discussed in class and a fine sense of comic timingI found the film surprisingly funny Many modern films that I think are funny eg Austin Powers Toy Story American Beauty rely largely on witty or outrageous dialogue for their humor As a silent film The General must rely mainly on images for its humorthe slapstick images of Johnnie falling over constantly the unusual image of Johnnie riding up and down on the crossbar between the train wheels the stereotype exploitation in the scene when the girl sweeps out the locomotive Im sure that some of the things that I considered amusing might not have been considered funny by the original audience such as the recordscratch lightning bolts,0
11, Georgia USA The American Civil War is in its second year and Johnnie Gray is barred from enlisting He is a train engineer and the Confederate Army feel he is more valuable to the Southern cause in his current role than in the army This frustrates Johnnie and has estranged him from his sweetheart Annabelle who views him as a coward Then his beloved engine The General is stolen by Union spies and is heading for Union lines Moreover Annabelle is on board Johnnie sets off after the two loves of his lifeGreat comedy from the silent era directed and starring one of the greatest comedy directors and actors of that era Buster Keaton This is a rollicking adventure complete with wonderfully thoughtout and performed physical comedy and other sight gags Some very clever use of the plot to generate the comedyThe plot itself isnt overly profound but crams in a lot of action and adventure plus some romanceVery entertaining,8
12,THE GENERAL When one watches for the first time the General great things happen laughter relief a neverending smileand that old sniff of old good cinema I must admit not many films out there give the pleasure this one has It is like everything just falls right into place Overall the movie is a perfect account of all the things that make comedy great Simplicity good and twisted plot a sense of the unexpected becoming more and more realDo you feel me dont you? It has been attributed to Chalie Chaplin the following sentence to make a comedy film you only need three things a park a woman and a police officer We can safely say The General stands up to it Well there is no park in The General although the landscape is used wisely but theres a woman As for the police officerwell not exactly What we do have in the film are soldiers Im afraid of telling you the plot of the story because I dont want to spoil anything I reckon itd be better if you find it out for yourselves Well lets just say that Buster Keaton plays the main character an engineer whose beloved locomotive has been stolen by Union spies From that point on he does everything in his power to get it back Theres nothing more for me to say butEnjoy yourselves!!,8
13,To watch The General is to be both awed and amused at what takes place The consensus view is correct This is an amazing movieYou know whats more amazing? Despite what most critics say Buster Keaton made funnier better films than thisKeaton a lifelong railroad buff is engineer Johnny Gray captain of The General a locomotive which carries passengers and freight across the American South When the Civil War breaks out he tries to enlist and thus please his girl Annabelle Lee Marion Mack but the authorities deem him more useful running trains When Union spies seize the General with an idea of using it to burn bridges and disrupt the Confederate supply line its up to Gray to save the dayNew York Times reviewer Mordaunt Hall reviewed The General back in  and expressed disappointment This is by no means so good as Mr Keatons previous efforts he wrote People cite Halls review as a classic example of whatdocriticsknow but the more I read the more I agreed with him The fun is not exactly plentiful he wrote noting Keaton here was too much the acrobat too little the clownWhen I watched The General I felt disappointment too Like Halls it wasnt total; its exciting and inventive and boasts some of the finest screen compositions Ive ever seen The technical expertise on display is astounding Its just that the overall experience left me a bit flatFirst you have what Roger Ebert liked to call the idiot plot Gray tries to enlist and is rejected by the army because hes too valuable as a train engineer Annabelle apparently never learns this for she rejects him as a coward I dont want you to speak to me again until youre in uniform she huffsEither hes an idiot for not explaining the truth of the matter or shes an idiot for preferring her lover be cannon fodder than a real asset to their cause Anyway Buster does manage to make this play later on When he finally speaks to her he is in uniform an enemy uniformThe other main issue involves what Lincoln called the slows A lot of the story is literally trainwatching Buster does some brave amazing stuntwork and throws in some clever gags later joined by Mack whos no Sibil Seely but still quite game but its basically a lot of watching trains go by The craft here is in the precision of the camerawork and the splitsecond timing not so much the comedy In fact except for Buster himself everyone plays it completely straight probably because this is real history being presented Compared to other Keaton comedies it feels a bit straitjacketed by thatThe General is still a solid thrill comedy with some amusing one liners If you lose this war dont blame me Johnny yells after being rejected and brilliant sight gags like the fussy Annabelles rejection of unattractive firewood while Buster struggles to stoke the engineTo me thats enough for The General to be another good reason for loving Buster Keaton I just cant understand it being the preeminent reason Maybe critics cant really love a comedy for just making you laugh and laugh Im just glad Keaton made other movies at least as brilliant as The General and funnier too,7
14,Buster Keaton s performance in The General was purely enjoyable The story takes place during the civil war on centers on Johnnie Gray Keaton a train operator in the South Johnnie is not accepted for service in the confederate army because of his value on the railroad and suffers the shame of being home while the other men are fighting a war When his beloved engine is hijacked by Union soldiers the unpredictable story goes into overdrive Johnnies adventure includes train chases rescuing the love of his life a daring escape and a climactic battle This film has a distinct action/adventure aspect but at its core it is a brilliant comedy/drama Keatons performance is superb He has the ability to effortlessly change your mood and the mood of the film with his facial expressions and physical comedy Keatons character seems to make endless mistakes that work for the best and good decisions in dangerous situations It is easy to imagine Keaton as a major influence for a future comedians and I personally felt like I was watching the Mel Brooks of a previous generation The General was a fun film to watch with a true star Buster Keaton turning in a timeless heartfelt performance,7
15,When watching The General  the similarities between Buster Keaton and Charlie Chaplin are almost unmistakable The story was original and humorous and the performance by Buster Keaton was pleasing What I didnt like was the fact that the protagonist still was pursuing the girl who was so quick to leave him when she thought he wasnt brave and then ends up staying with her at the end He is too good for her I thought the stunt where the bridge gives out and the train falls was very well done and must have cost a fortune There were scenes where I found myself laughing out loud and scenes where I was bored So unfortunately the film doesnt do a great job at keeping the viewer glued to the screen but overall it was enjoyable,7
16,I feel the The General is a great silent film because even though the story line is relatively complicated the way in which each character played their part and the way it was filmed made it easy to follow I am fairly new to the silent film experience and when I saw that this movie was partially a comedy I was expecting something more along the lines of Charlie Chaplin however I was pleasantly surprised at Buster Keatons more subtle comedic style I felt that the film was well shot shot considering the technology of the day I was actually shocked during the scene where the Rock River Bridge collapsed under The Texas Knowing full well it was not special effects I couldnt believe the producers would spare the expense of destroying a locomotive and an entire bridge This movie is sure to be one of my favorite silent films,7
17,Buster Keaton always amazes me He was truly one of the most hilarious deadpan screen clowns of early cinema And The General even clocking in at around three hours is surprisingly watchable based on his physical performance aloneGranted I still admit that I prefer the silent clowns in shorts because it can be a bit exhausting to watch them in an entire feature especially since they are often strings of vignettes thrown together and my modern brain prefers to edit out everything thats unnecessary but some of the joy in these films is found in those very moments There are multiple points in the General a story about a Southern engineer that has to rescue his beloved from the clutches of the North in the Civil War where Keatons character Johnnie Gray has to stop his train jump out and remove something from the tracks which in itself can be quite boring but the way that Keaton injects physical comedy into those moments keeps me entertainedAnd its a marvel how so many realistic yet comedic stunts that Keaton could come up with Its nothing fantastic like some of his other films but its still funny And I think the strongest point of his comedy is his completely stonefaced response to all adversitybut he lets you see just a little his plight in his eyes and its just enough to know that he is frightened but that the rest of him doesnt react similarly creates such an amusing dissociation that it goes from bizarre to funny Whether hes pratfalling due to surprise or erroneously succeeding at something hes unskilled in and being shocked by it that response of his is winningBut the General does show its age a little It exists in a time when people were still getting quite used to movies and so there is a lot of space that doesnt get edited out to help people get a better sense of the context I wouldnt dare cut those moments out of this film even if I could reedit it because the space always had something going on but at the same time this film if made today would be cut to oneandahalf or two hours and pack in the comedy more tightly The plot and story are simple but exist more than to just help the comedy move alongexcept at the end when the first story was accomplished Then we move into a second extraneous but still amusing story regarding a battle between the North and the South that couldve been excised and still having a decent though simple storyI didnt really love the score that the DVD company attached to it which is a number of classical pieces end on end I think a new commissioned soundtrack wouldve better matched the piece but I guess we get what we get And on the plus side you can always mute the movie and play whatever on top of itIs it perfect? No But despite the age it shows it still holds up as an enjoyable work from one of cinemas greatest physical comedians If you want to spend three hours with a silent clown this is not a bad way to go /,8
18,Have a lot of appreciation for comedy especially the witty and sophisticated kinds and there are a good deal of classic comedies that go for the broad approach too Am significantly less keen though on the vulgar puerile style of humour that is seen quite a lot today the worst of it veering on the offensive There are many instances of silent films/comedies seen with Charlie Chaplin prime Laurel and Hardy and with Buster KeatonKeaton is seen as one of the greats by many but for some reason doesnt seem to be quite as well known even with a just as good reputation critically as Chaplin and Laurel and Hardy who transitioned better into sound maybe when at his best in the s an extraordinary period with a deservedly lauded reputation he was every bit as great as funny and as likeable His daring physical comedy and stoic deadpan expressions were unique and ahead of its time at the time and still amaze and are distinct now plus he was a bigger risktaker with bolder material and immense courage that most wish they could have Which perhaps hasnt been more apparent than in this film The General often considered one of his best and most important films or even his masterpiece though with other just as worthy efforts it has been debated and justifiably so This paragraph is very subjective of course and probably wont be agreed with but that is just my respectful stanceThe General to this day still looks great and remarkably lavish something of a technical achievement in its day It also should be used as an example of how to have effects that still look good and like a lot of effort and care went into them and also use them properly rather than overusing and abusing them to gratuitous effect with varied at best success as seen frequently now The locomotive features heavily here and to ingenious and quite imaginative effect The direction keeps the momentum going with ease and balances all The Generals elements every bit as adeptlyWhen it comes to the humour which is very physical it is never less than very funny and is timed inventively throughout no corniness at all and it gels very well But The General is much more than just a comedy and one can say that its not really one It has other elements too and executes them even better actually especially the action the scope dexterity and boldness of it and especially those stunts absolutely jawdropping and truly exciting to watch It is also an example of how to have action that thrills while being easy on the eyes coherent and not being too noisy or busy something to learn fromAlso here is a tender understated quality that is very surprising and the romantic element is genuinely charming without being sappy The film also has a story thats easy to follow and at the same time is logical and interesting indicating a film with brains as well as soul that treats the viewer with respect rather than getting irritated by credibility straining and logic lapses Keaton is superb here not only is his comic timing on point but he provides a character thats endearing and worth rooting for His physicality and how he copes with the stunts is aweinspiring and he is one of not many to make deadpan interesting and entertaining because he still makes it very expressive and nuanced The rest of the cast are easy to overlook but are just as strong even if with not as much to do or with material that sticks in the mind as muchOverall brilliant and a Buster Keaton essential / Bethany Cox,10
19,There are some truly wonderful scenes in this film which is full of adventure comedy and some pretty impressive stuntwork on moving trains by Buster Keaton and the other actors The premise is that Keaton a train conductor has volunteered to fight for the South at the outset of the Civil War but been turned down When his train is stolen by Union soldiers he immediately gives chase on foot then a handcar briefly a bicycle and then finally another train not knowing quite yet that his girlfriend Marion Mack was inadvertently also kidnappedIn one of the memorable early scenes Keaton is sitting on the connecting rod of the locomotive lost in thought when it starts up bobbing him up and down In another he packs a cannon on his train with a massive charge and as its angle slowly descends before firing it appears hes going to blow himself up until his train at the last minute hits a curve and he nearly hits his intended target Its just wonderful There is also of course the scene with a Union train going out onto a burning bridge which then collapses one of the most iconic and expensive scenes of the eraIn addition to those big moments there are also innumerable little things Keaton does which highlight his genius He is just so lovable and talented He uses one of the large railroad ties intended to derail him to knock another off the track as his train is moving When hes hiding under a table surrounded by Union officers hes subtly kicked and jostled in funny ways As he makes his escape with Mack he stuffs her into a large sack that he had emptied of shoes only to lose his own shoe in the process and struggle to locate it I also thought I saw bits of Woody Allen in the scene where he urges her to be quiet only to knock things over and make noise himselfAmbitious aweinspiring influential clever and still funny + years later Is it the best ever? I dont know I liked The Cameraman  even more but still – damn good,9
20,Buster Keaton is Johnnie Gray a southerner who wants to fight for the cause but gets rejected because he could be of more use as an engineer than as a soldier Unfortunately hes not told why he was turned down and his gal just assumes that hes a coward Not so because when a Yankee scallywag steals his beloved steam engine the titular The General Johnnie heads north to recover the engine and through a series of misadventures becomes a hero of the Confederacy and rescues Annabelle Lee Glorious sight gags abound as Old Stone Face deals with errant cannon loose sword blades uncooperative firewood inexplicable soakings and a lessthanhelpful rescuee not to mention an entire army of bluebellies Great fun from another era and a wonderful example of the silent genre,8
21,Buster Keaton plays the lead in this silent era masterpiece that takes its inspiration from the Great Locomotive Chase which in turn was a real event during the American Civil War in which a train was stolen by the North and sped over the lines in preparation for the coming offenseThe General has some definitive upsides working in its favour Buster Keaton is an amazingly versatile performer able to go from clownish jokester to a saddened victim of war and poor circumstances in a heartbeat The film is also really ambitious in scope Keaton performs all of his stunts most of them hairraisingly dangerous and completely unimaginable nowadays Plus very little money is spared and the film famously has some of the most expensive set pieces and stunts of the silent eraThe plot of the film is also a lot more cohesive than say in the films made by Charlie Chaplin in the same decade Chaplins films usually contain segments that have little to do with anything except the need for funny situations The General is also a comedy but with a clear clean story arcOn the other hand I didnt find the humour or the characters as captivating Theyre okay but in this regard the decades of cultural development between the film and yours truly work against the film I just didnt find the slapstick all that funnyStill The General is a great watch for all interested in early cinema or really involved physical humour,0
22,The General is one of the great films and treasures of the silent era Its among the best movies of the talented comedy actor Buster Keaton In this film Keaton shows the athletic ability and courage that made him one of the best of the early comedians who performed their own stunts His physical antics on and off his train The General support his title as king of comedy stunts All the silent era comedy actors seemed to have lots of energy And many had daring courage and even madness at times Those were the actors who did all or most of their own stunts While there were some stunt men around in the early s it wasnt until the last of the silent years and dawn of sound pictures that stuntmen were a regular part of the cast of films that required any amount of derringdo And while a small number of actors today will still do some of their own stunts nothing can compare to the actors of old who performed their own highrisk and dangerous stunts – and sometimes those for other actors The five best early actors at doing stunts were Buster Keaton Douglas Fairbanks Sr Harold Lloyd Tom Mix and Yakima Canutt The latter two specialized in Westerns and besides acting and doing stunt work Mix and Canutt regularly rode and performed in the rodeo circuit Lloyd was versatile in his venues but excelled at high stunts on buildings and sometimes with wild animals Fairbanks excelled in swashbuckler stunts sliding down the sails of ships swinging from anything hanging aloft and jumping with the help of trampolines into windows Keaton was even more versatile As a child actor in vaudeville Keaton learned how to fall to avoid injury He called his technique soft falls or landings But even with his training and practice his film roles with derringdo often left him bruised at the least At other times he had suffered injuries from slight to serious Still he had become known for his physical resiliency During the filming of The General in  Keaton was knocked unconscious by canon fire He suffered a broken ankle while filming the  short The Electric House And he broke his neck during the  shooting of Sherlock Jr but didnt know it until years later This movie has an interesting plot set during the US Civil War It opens with a scene and script that reads The Western and Atlantic Flyer speeding into Marietta Georgia in the spring of  The train seems to be traveling about  miles per hour But the film is almost entirely about action and the comedy in the action involving the train There is an element of romance The cast all are very good The photography is superb Much of the action with trains is filmed in Westcentral Oregon from Eugene to Cottage Grove Theres no information about sound at all so I assume the music we hear with the film is soundtrack that was added for modern viewing It probably is meant to replicate the piano accompaniment that was usual with silent films in theaters of the day This is one instance when I think the piano playing would have been better The music seems to go overboard at times This is one of the early great films from the silent era that showcase the talent and early mastery of moviemaking skills Its a fun movie with strong visuals that even a modern family of all ages should enjoy,10
23,Johnnie Gray a train engineer tries to enlist in the Confederate Army to impress his girlfriend Unfortunately he is rejected because his role as engineer is deemed more important Lucky for Gray he is given the opportunity to prove himself when a band of Union soldiers in disguise hijack a trainAt the time of this films release it was a flop and considered to be not very funny Since then it has gone on to be declared one of the greatest films of all time Funny how that works I would tend to agree that it isnt really very funny but it is a great film for a variety of reasonsBuster Keaton was an amazing actor and director He was willing to put himself in dangerous situations for a laugh  he was his own stuntman right there when the train falls in the water really sitting on the side of a moving train and on the front of it he could have been killed And this was captured on film flawlesslyPersonally I enjoyed his Sherlock Jr better I thought the tricks were better and the action funnier It had a faster pace too that kept me hooked enough to watch it a few times The General was not boring but as a silent film it could have done more to grab the audience and Im not sure that it did,7
