,commnets,Rating
11,Charles Chaplin seemingly had been pushed out of the movie business by the earlys due to the advent of sound a medium that just never seemed right with him Chaplin probably the best filmmaker/performer of the th Century did not despair though He fought back with heart and emotion and by  Modern Times was a major box office and critical success It is a movie that quietly showed a man suffering through a world of change As a factory worker in the film Chaplin tries to cope with the industrial revolution and tries to make it through a quickly changing US economy He finds love with vagrant Paulette Goddard who ended up marrying Chaplin in real life and the two come together and lean on one another in a world of uncertainty and change Modern Times is one of those films that will put a smile on your face but it could make you weep just as easily Chaplins world was changing and not necessarily for the better from his point of view and he wanted to express the variations in his old way of doing things and the new way everyone else had accepted Goddard is also probably the best actress to match Chaplins charm in one of his pictures Their love for one another even though the marriage lasted a relatively short amount of time in real life just seems to shine on the silver screen and they have a chemistry that is sweet and heartwarming Beautifully made wonderfully written perfectly performed smart insightful and always brilliant Modern Times is another film from Chaplin that will brand itself on the souls of all true lovers of the cinema  stars out of ,0
12,This is absolutely the finest film Charlie Chaplin ever madewhich considering the overall quality of his work says a great deal for the quality of the film  Genius is a much overused word but in Chaplins case its use is apt  This is one of the classics of cinema and one of the greatest films ever made!  The scenes in the factory are hilarious You have got to see this film!  Most joyously totally and highly RECOMMENDED!!!!!,10
13,Somehow this very old film is particularly modern today and the exaggerations are not really sooo extreme compared with the real world The humans enslaved by the machines and by those who control them become more and more small and insignificant like the hero of this very funny comedy one of the best in the history that speaks about very ugly things in a very amusing way The Tramp is not a tramp in the beginning He has a real job in a modern factory that almost kills him as the factory becomes more and more modern He becomes a tramp when he stays without a job Picking up red flags in the street can get you in a big problem with the police who are there to serve and protect the rich An honest man can stay honest even in prison and get benefits from this Even a new job But honesty is not really enough Trouble is always around the corner and modern society doesnt permit you to make a new start easilyLove gives you wings or at list hope and the power to continue A beautiful girl of the streets is more than our hero is asking for and he is ready to do whatever necessary Even put his safety in danger to take care of her And she appreciates this In the end when everything is lost once again all they are left with is each other and thats all they really needFor the first time is his cinema career our Tramp will find a girl that will stick with him and support him Chaplin obviously felt with Paulette Goddard something that he didnt feel for his earlier women and I dont blame himAnd this story of modern times like all of Chaplins films will end up with an optimistic feeling in a unhappy end Never is everything lostWith obvious inspiration from Fritz Langs Metropolis and maybe René Clairs À nous la liberté it made the strongest point about THE where we re going in all the cinema of the s I think  and with only Marx bros Duck soup being able to stand anywhere close to it Maybe the most complete funny and mature creation of the best comedian of the seventh art with a lot more than a non stop production line of great jokes to offer If made without a single joke this film would still be one of the greatest of all of our modern times,10
14,Modern Times begins with a shot of sheep going down a runway followed by a shot of workers entering a factory Charlie is set down in the midst of industrial civilization which is dominated by machinery and in which men are organized into mechanical units Capital and Labor Charlies real enemies are no longer the Cop or the Boss with whom he can always enter into some human relation but a vast impersonality invisible and invulnerable Modern Times offered a variety of minor attractions it featured Chaplins wife Paulette Goddard; it had wonderful gags; it indulged in tricks of sound which came to the very edge of being dialog But what did the picture mean what was it trying to say? Because Chaplin charged his usual enormous percentage for it and because of foreign receipts Modern Times made money but exhibitors were not happy at the limited audience turnout For the majority the new Charlie was too serious; for the minority not serious enoughSince the picture seemed to be about the dehumanizing effect of machinery intellectuals called upon Chaplin to join them in reorganizing machine culture to some more human scale of thingsOff the screen Chaplin said nothing On the screen his anarchic hostility for any kind of machine culture expressed itself in scenes like that in which Charlie is fed by a machine and that in which crazed by the assembly line he runs into the street his arms moving convulsively like two pistons Charlie the rebel Charlie the poet Charlie the invincibly human had been turned into a machine,8
15,Modern Times exemplifies Depressionera America; a stream of disappointments tattered dreams and missed chances that attempt to drag the characters down but are defied by the ever buoyant hope of the American DreamScenes from Modern Times aptly capture the mood of America in the late s; men superimposed by sheep shuttled into a waiting line workers being pushed to go faster and faster eventually consumed by the very machine they deigned to control Yet elements of optimism shine through the weary filmChaplin and his gamin dream of a home of their own with cows ready to be milked and steaks crackling on the stove Though their realitya depilated shack Is no Buckingham Palace the two are able to sustain themselves on the American Dream of a more secure fruitful lifeSeveral aspects of the film called to mind a type reality Though  was written in   years after the birth of Modern Times including the large two way screen in the factory allowing the owner to be Big Brother to the workers as well as the police brutality and Ford factory line of men and machineThe film ends appropriately; dusty and bruised from pursuit hardship and hunger Chapin and his orphan girl head of hopefully into the sunset convinced of a better reality awaiting them on the suns return; a hope shared by many in Americas Modern Times,7
16,I saw this as a child and my laughter at the feeding machine scene was so WILD that I have never laughed so hard at anything again in my entire life I literally slid out of my chair to the ground gasping for air The whole film is absurd and brilliant crisply realized by a comedy genius but for me that one moment transcends even greatness and touches the sublime where is poetry and God Seeing the feeding machine again as an adult there are tears mixed with laughter To eat is to live it is the personal realm and the invasion of the authoritarian state into the personal realm is so arrogant and pompous that it frightens me a lot to see how far it has gone as they regulate our speech our food our sex lives according to the latest PC doctrines of nice Chaplin would not have recognized this new world of ours where the working class he represents here is ruled by progressive billionaires spouting inanities,10
17,The hands of the cinema clock were set back five years last night when a funny little man with a microscopic mustache a battered derby hat turned up shoes and a flexible bamboo cane returned to the Broadway screen to resume his place in the affections of the filmgoing public The little man—it scarcely needs be said—is Charlie Chaplin whose Modern Times opening at the Rivoli restores him to a following that has waited patiently burning incense in his temple of comedy during the long years since his last picture was producedThat was five years ago almost to the day City Lights was its name and in it Mr Chaplin refused to talk He still refuses But in Modern Times he has raised the ban against dialogue for other members of the cast raised it but not completely A few sentences here and there excused because they come by television phonograph the radio And once—just once—Mr Chaplin permits himself to be heardThose are the answers to the practical questions They do not tell of Mr Chaplins picture or of Chaplin himself or of the comic feast that he has been preparing for almost two years in the guarded cloister in Hollywood known as the Chaplin studioBut there is no cause for alarm and no reason to delay the verdict further Modern Times has still the same old Charlie the lovable little fellow whose hands and feet eyebrows can beat an irresistible tattoo upon an audiences or hold it still taut beneath the spell of human tragedy A flick of his cane a quirk of a brow an impish lift of his toe and the mood is off; a droop of his mouth a sag of his shoulder a quick blink of his eye and you are his again a companion in suffering Or do you have to be reminded that Chaplin is a master of pantomime? Time has not changed his genius,10
18,The mechanized and standardized world made of levers bolts department stores and lifts is too difficult or probably too ordinary for the honest and trustworthy Charlie Chaplin who always ends up trapped in his times But did this world really change a lot when nowadays we walk to the subway or we drive in crowded streets like cattle in order to reach our working place? In fact what Charlie Chaplin and the beautiful Paulette Goddard a close up of her face after The Little Tramp is arrested for the theft of a loaf of bread is magnificent really wants from modern times is a small decent house where to have dinner together an apple to grab by stretching your arm outside the window and fresh milk from a cow Charlie Chaplin doesnt need to speak on the screen while talking pictures were already widely produced since late s to deliver his brilliant view on s world; and even when he does talk during the floor show towards the end of the movie we dont need to understand what it is said to appreciate once more his talent and genius There are two moments that stand out during the movie the feeding machine that feeds The Little Tramp on the assembly line in the first part of Modern Times note also some similarities later when the mechanic assistant feeds his boss And the splendid final scene when before fading out The Little Tramp invites The Gamin to smile while walking on an empty street at dawn; a scene that alone is worth a full movie a smile that becomes the essence of the use of trying This last moment is full of hope and full of humanity; things that we still struggle for in our modern times,9
19,Modern Times owes a lot to Metropolis despite the difference in tone You can see this especially in the first half with the giant gears and flywheels of the monstrous factory as well as the twoway TV intercom the boss uses to give ordersAlthough there is a lot of serious content  strikes riots poverty police killings  the serious and comic elements blend seamlessly You never get the feeling youre being lectured about anything youre laughing too muchThe element of tragedy lurking in the background makes the comedy that much stronger When Paulette Godard comes into the picture the tone changes from industrial to romantic And it must be said that she is one of the sexiest heroines to appear in an American film more surprising since its a farce Id go so far as to say that Godard outperforms Chaplin in this picture even if her later career was less notableYou have to see this movie before you can understand anything about the art of cinema,10
20,Arguably Charlies best film  Maybe not his funniest but his best because theres so much more to it than the Keystone Kops kind of pratfalls that he so commonly usedFrankly I dont know how the guy did it being so consistently humorous without using any words  All of it depends on a story simple enough to be followed visually and on Chaplins genius for mime and situation construction  There ARE some words spoken on screen  this was his last holdout against talking pictures  but none of them involve people speaking directly to one another  There is a song at the end with gibberish lyrics And the rest of the speaking is always filtered through some mechanical medium a record player a radio a television set  Charlie was accused of communism somewhere along the line and pretty much thrown out of the country after which he lived in Switzerland  You couldnt tell he was a Commie from this movie  It comments on its time of course the Great Depression and Charlie and Paulette Goddard are two poor people  Management is shown as callus playing with a jigsaw puzzle and reading newspapers while the workers slave away on the assembly line  There is even a communist demonstration  But its all played for laughs  One of those red warning flags falls off the back of a truck passing down an empty street  Charlie picks up the flag and waves it shouting after the truck As he begins to hurry after the truck still shouting and waving a horde of dissatisfied workers silently falls in behind him and hes arrested  Poor people steal but they only steal food  If having sympathy for the unemployed is communism then roughly one American out of three was a communist because thats roughly what the unemployment rate was  Modern Times is no more communistic than say My Man Godfrey or Salt of the Earth or The Grapes of Wrath  Besides that Charlie is no classical Marxist  Marxism posited a transition from false consciousness the feeling that ones miserable poverty was due to personal failure or bad luck to class consciousness the realization that exploitation by the property owners was at fault  Charlie is no activist  He fumbles every job he gets  The other workers are hardly sympathetic  Charlies not a working class hero but a black sheep  The opening shot of the herd of sheep hurrying past the camera includes one black sheep in the middle of the flock and its hard to imagine that this was accidentalActually Charlie had lost a lot of respect in America because he had an eye for young girls  His second marriage resulted from a sixteenyearold girls faked pregnancy  Paulette Goddard who became his third wife maybe and maybe not was twenty when this movie was made and Charlie was fortythree  In any case  boy if you want to get Americans heated up just combine sex with politics  A surefire winner for the puritans  It may have cost Goddard the part of Scarlet OHara in Gone With the Wind because she may have been living in sin with Charlie at the timeI dont want to spell out too many of the gags because I dont want to spoil them but be alert for the feeding machine that goes berserk and shoves lug nuts down Charlies throat and hits him in the face with a corn cob Charlie looks as if hes strapped helplessly into his seat but his hands were free under the rotating table so that he could manipulate the fiendish devices himself  The first time I saw this movie was in the Arts Theater on Springfield Avenue in Irvington New Jersey  When Paulette Goddard first appeared the man on my right chuckled and said Now thats a goodlooking babe  On my left my marmorial ex laughed out loud during the feeding machine episode for perhaps the only time in her life  There can be no higher recommendation,0
21,Usually you watch old films trying to be generous with your criticism because of the huge difficulties the directors and actors faced those days This one is a miracle A comedy that stands tall even in todays cinema starring perhaps the best comedian who lived on earth At some parts it is hilarious but the social message Chaplin wants to pass is always there making Modern Times even more important The love story is also very sweet and Paulette Goddard is a remarkably beautiful woman! So what to say about this mans genius? Charlie Chaplin acts directs and even composes the music! And by all means he does a magnificent job You can find great symbolism and a lot of political references we all have to remember that Chaplin was accused of being a communist which of course was a pride for intellectuals given their accusers I have unlimited respect for the Great Charlie Chaplin,9
22,This is where I decided to have a look at Charlie Chaplin and his famous Modern times  we are all familiar with scenes in a factory but honestly there is much much more happening later and it truly surprised me that film turns into a such epic saga Another example of things I just assumed I know It charmed me instantly of course because Chaplin was a true genius and magician  his creation Little Tramp is easily understood to anybody no matter what background and we love him dearly for all his sweetness clumsiness and old heart This story apparently happens in Metropolislike factory where work machines and buttons are parodied mercilessly until we audience roar with laughter  I was honestly surprised that something filmed almost a century ago was still so fresh and funny Basically everything after the first start on the fast track was new to me and I laughed and laughed until I found myself rewinding scenes and enjoying them again What a genius!Once Little Tramp looses his job  there is a whole unspoken atmosphere of unfairness poverty and depression around  he quickly ends up in a prison from which he doesnt even want to leave However he gets Cocaine in his salt Charlie Chaplin on a Coke! saves policemen from escaped criminals meets ministers wife very funny scene and gets release from the prison with job recommendation letter And this is still just a beginning of the movie! There is much much more coming up later  it really goes on forever but its wonderful heartwarming and joyous to watch I almost forgot everything about myself and my whereabouts while I was so deeply lost in this masterpiece Film is so immensely rich with characters stories little details and magic that I honestly think its one of the best things I have ever seen,10
23,The Tramp Charlie Chaplin is just a cog in the modern machinery He is unable to keep with the production line tightening bolts The owner picks him out for testing the automatic feeding machine By late afternoon he gets lost in the machinery He cant stop tightening causing great damage and they send him to a mental hospital He gets out but he doesnt have a job anymore A red flag falls off the back of a truck He picks it and a massive march starts behind him without he knowing it The police grabs him thinking that hes the leader In prison he helps thwart an escape attempt and is released A Gamin Paulette Goddard is stealing food for the children Her unemployed father is shot dead leaving her little sisters sent off to the orphanage She steals a loaf of bread and runs into the Tramp He tries to take the blame but shes caught anyways He prefers life inside and deliberately gets caught stealing They get thrown into the same wagon and escape getting thrown out togetherThis has the iconic factory scene with the Tramp in the machinery happening early on The story is slightly random as the pair has one misadventure after another as they struggle to have the American dream The Tramp is making a statement of sorts as he gets swept up from one thing to the next Hes the cog that never really fits in the machinery This is a sound movie with sound being used for specific and interesting ways The Tramp is actually singing but its a lot of nonsense This definitely has a social commentary but its still funny message movie,9
24,A delightful film with one great scene after another Charlie Chaplins Modern Times is hilarious thoughtful and timeless  Chaplin combined his silent film skills with creative use of sound effects and music and added a wide variety of interesting and entertaining settings to create a film that is very pleasing to watch  Chaplins own fine acting is complemented by a delightful and charming performance by Paulette Goddard  And the story itself filled with twists and turns is a timeless commentary on modern life much of which is applicable to any eraCharlies Tramp character joins up in this one with a lively orphaned gamin Goddard to help each other through a lengthy series of setbacks and triumphs that reflect the stresses of fastpaced modern life  Most of their adventures are hilarious but many also contain serious social commentary that is still just as relevant in any age  Chaplin and Goddard make a delightful pair who win the complete sympathy of the viewer in their fight for survivalThe movie has one great scene after another from some wild sequences in a steel factory to a set of sometimes breathtaking antics in a deserted department store to the incomparable climactic sequence in a cafe and many others in between  The settings are done with great care and wit and the action makes full use of the props and possibilities at handThis is a wonderful movie that anyone who likes vintage cinema will enjoy Even those who are thoroughly jaded by the excesses of modern cinema should at least give Modern Times a try  This is one of the great masterpieces of Chaplins or any other era,0
