,commnets,Rating
10,Spoilers hereinFor me this film falls not into the category of favorite films Im a Marx brothers kind of guy but earns instead a place on a very short list of most important moviesThats because it has two features that I truly appreciateIt is as pure a vision of its creator as is possible Nearly all other films are engineered from prior work Not so with a small list of projects from Welles Kurosawa Eisenstein  and this one project of Chaplins They are wholly original springing from some nether worldBut the other element is the one that impresses the most This film is about itself about the art of visual narrative Chaplin was intelligent enough to know that what he was doing was new The issues are centered on what the audience `sees so while he struggles with what and how the audience sees he builds that into the fabric of the storyThe primary framing is about the blind girl who falls in love with him by `seeing him in her own way Then `sees him at the end in a different way The rich man recognizes the tramp when drunk but does not when he is not Nearly all the jokes indeed every element of the film is about this same dynamic the elevator which is not seen but then was the burglars the same the Tramp on the statue on the barrel Even seeing the cigar before the bum does Even us seeing the soap and the foreman notThe `seeing is carried over to `hearing with the politician and whistle jokes And then even further as Charlie turns his back on the new technology of giving us speech and instead `shows us something else he writes and conducts an amazing score instead This is truly amazing and one reason to take Mike Figgis seriouslyNo wonder Orson Welles considered this the most important film ever made But as to the best to watch? Because film is so derivative my own gold standard for the Tramp is Robert Downeys and to some extent Depps Comic timing is something that evolves and those men make a more effective Tramp for my modern ability to seeTrivia Chaplin found the `blind girl in a group of spectators at a fight and was struck with how her expressions reflected what she saw Shes pretty as well of course but certainly not the prettiest Chaplin knew See how Chaplin separately works in both the fight a performance and her reaction to his performance in the film,0
11,Waddling along with his cane and derby hat and that tiny mustache the little tramp Charles Chaplin is visually unlike any character in film history The tramp is kindhearted always dignified Hes a simple soul who in City Lights tries to help out a young blind woman well played by Virginia Cherrill This is a silent film of course but the tramps body language is his speechThe really noticeable feature of the tramp character is how he blends into everyday life Hes more or less ignored by many laughed at by others The girls grandmother never sees him at all And only when the millionaire is drunk does he see the tramp as a friend Curious  and deepThe tramp gets into his fair share of trouble but only through his bumbling efforts to help the girl The boxing match is a hoot and very well choreographed as are all the skits And what a beginning for a film with city leaders spouting gibberish probably as Chaplins dig at the talkies Then the way Chaplin makes his grand entrance  just terrific!Melancholy at times the films music really tugs at your heartstrings Maybe its sentimental and manipulative But given the abiding and Zenlike qualities of the tramp some sentimentality is quite appropriate And the music is choreographed totally in sync with the plot actionProduction design is sparse and at times drab That the film was made during the Great Depression is beyond obviousComedy here is simple and effective The main character expresses heart and humanity The little tramp is an unforgettable character And City Lights is a wonderful film,10
12,Chaplin was a unique presence in the history of the early cinema  Coming up through the ranks he gradually achieved a godlike stature being awarded total control of every facet of the productionNot only was he often the sole person who knew what the end product was to be as in The Kid but he was also allowed to elaborately improvise in the creative process  This often meant doing countless scores of retakes over days weeks and even months; holding up the cast and crew for days while he brooded over just what to do next; and even in the case of The Gold Rush cancelling expensive weeks of location shooting and returning to the studio to start all over againHe cleverly duped chief studio and bank chiefs into somehow going along with his freewheeling and gross inclinations thus mesmerizing their conservative senses into supporting his hitandmiss schemes and trialanderror madnessIn other words Chaplin used the entire productional company as merely as his paintbrush with which he toyed at his pleasure to create his personal canvases  Fortunately he was a genius and at the right place in time to be allowed to get away with such unprecedented extravagenceIt was a young and growing industry when Chaplin began emerging and there were no set rules  People were still trying to figure out just what could be done with the medium  and Chaplin helped to establish its early parametersHe was certainly and autocrat yet that doesnt really matter when it comes to film works  Its the product that counts  In the case of City Lights all the bloodsweatandtears that it took to achieve the finished product was more than worth the effort  Now that all the frustration anger and outrage associated with the behindthescenes unfoldment of this highly troubled production are well in the past what remains is a genuinely moving film classic,10
13,The victory of the sound picture over the silent was a speedy and decisive one The first fulllength talkies were released in  By  theatres were being forced to convert to sound in order to stay in business By  silent film production by the major studios was completely discontinued and the medium became generally viewed as an anachronism But in  a new silent picture was released that far from being an embarrassing failure became the fourthhighest grossing picture of the year being even more popular than such classics as the Bela Lugosi Dracula and The Public Enemy The picture was City Lights and its producer writer director editor composer and star was Mr Charlie ChaplinChaplin was of course primarily a comedian and his humour was of broad appeal but audiences of the time were not exactly starved of easy comedy The Marx Brothers were making great strides on the verbal quipping front and the everpopular Laurel and Hardy had made a successful transition to sound What makes Charlie stand out and what gave him a level of accessibility that allowed him to continue with his slapstick antics well into the sound era is his equal devotion to story which allowed him a scope for social commentary empathetic characterisation and deep poignancy Of all Chaplins silent pictures City Lights is probably his least memorable in the funny stakes The number of classic gags here is fairly small Not since The Kid a decade earlier has Chaplin given story so much precedence City Lights is riddled with coincidence and plot contrivance but its a tale of such beauty and sincerity that this does not matter Within this story the comedy becomes functional often serving to puncture a schmaltzy moment before it becomes overdone Ironically it is the occasional forays into slapstick that help keep City Lights realAs if to snub the talkie City Lights is a remarkable achievement in complex visual narrative even only occasionally relying upon title cards and then often only as an embellishment to the more comedydriven moments Most plot points and character traits are implied rather than stated which gives the picture a continual smoothness – another thing that would have gone down well with audiences glad to see the back of the intrusive title card Out of necessity Chaplins technical approach is more overt than his usual He often cuts to a closeup to give us a necessary reaction and there are even some whippans in the scene where he and the flower girl first meet but all of this is in keeping with the rhythm and tone of the picture Those whip pans after all reflect an abrupt emotional moment and are in no way a blatant or showy manoeuvreBut what really makes City Lights work what makes it connect is the man himself on the screen Those additional closeups once a rarity for a man who acted mainly with his body now show off a capability for intense facial acting An older more meditative Chaplin may have been keeping the traditions of silent cinema alive but his own career trajectory was entering new ground where emotional expression was increasingly intimate and personal The result is profoundly moving,10
14,City Lights is a different film from what I am used to seeing I have not watched a Silent film or pantomime in a few years I really enjoyed the story that Charles Chaplin helped to create and produce for our enjoyment The plot seems to be commonly used now with a boy falling in love and trying to win the girls love in return In City Lights there are a few twists to the plot The girl is blind and poor the TrampChaplinis poor in love and wants to help the blind girl The Millionaire can help the tramp out by giving him money but he is an onagain offagain friend depending on whether or not he is drunkBeing that this is a silent film there is more importance on the use of props and the acting of the character Since in a silent film they cant tell us how they are feeling it is important that we can understand feelings through action This may be through facial expressions body language dress eye contact kinds of touch or the use of written statements like title cards in a silent film A prop that stood out to me was the use of flowers From the flower girl selling her flowers to how Chaplin was always holding or smelling one of the flowers from his special girl the use of flowers helped show the emotions and feelings of the two characters It symbolized the affection he had for her because like the flowers she couldnt see she couldnt see the true him or his true affections Another prop that was used was money From the millionaires point of view money was really of no matter He threw a party just because he had been reunited with his friend he went out to the dance club and when Chaplin needed money in order to help the flower girl pay for rent and surgery he was willing to give him one thousand dollars To the millionaire this money is nothing but to Chaplin and the flower girl this is a showing forth of love and charity When the movie was made in the s many people were poor and hopeless but the portrayal of Chaplin as a poor but happy and hopeful man might have given hope to others who watched this movie during the Depression In the film I noticed the use of a repetition or rather a parallelism as was read in the Film Art book dealing with The Wizard of Oz They show shots one way in Kansas and then reverse the shot in Oz as I saw in City Lights In City Lights parallelism is done with sight not necessarily with eyes but with the mind We see the reverse where the poor blind girl sees Chaplin as a millionaire and then at the end she sees him as the tramp he is with her new eyesight The true reverse is emphasized because she is now working in a shop and making money The two characters are somehow always at perceived opposite ends of the social class spectrum yet he still has a desire for her to be happy because of his love Another reverse is the happy friendly drunk millionaire who sees Chaplin as his friend and hero for stopping him from committing suicide However when he is sober he wants nothing to do with him throws him out and even has him arrestedIn a way this film is different then what our generation might be used to but by watching these classics we can better learn where the movies we love today came from and gain a better appreciation for the art of film,7
15,The tramp tries to nurture and help a blind flower girl regain sight despite scant resources and the prejudices and graft of the big city Although the physical gags lack the largescale invention of the factory scenes in Modern Times and the criticism of the wealthy doesnt transcend an admittedly witty recurring jokethe aristocrat friend can only demonstrate compassion and friendliness in an inebriated state; hes always inviting the tramp in only to incredulously throw him out the next sober morningthe tramps touching earnestness in rescuing his angel from a life of abjection is simple and selfless and deeply moving I would say it also fades out at the perfect moment of openended ambiguitythe viewer is forced to make resonant meaning out of the final troublingly cathartic shot even as the film articulates a consistent worldview in relation to what has come before In my eyes Modern Times is Chaplins masterpiece but City Lights would probably better merit repeat viewings which is as much a testament to the films power as anything else,8
16,City Lights is probably one of the most well loved along with Modern Times Chaplin movies The iconic and everlasting character of The Tramp one of the most lovable truly human and sympathetic characters perhaps of all time Sometimes there is some hate towards tramps like they are labeled lazy and troublesome It is very hard to hate The Tramp because he gives so much when he has so little He spends his time and money giving to people  whether it be saying a millionaires life or buying a flower from a blind girl Undoubtedly we all have a little bit of The Tramp in usThe plot is as follows the Tramp meets and falls in love with a blind girl who sells flowers on the street She is poor and by a mere coincidence believes that The Tramp is rich He also saves a drunken millionaire from suicide and despite his gratefulness doesnt remember the poor tramp unless he is drunkCity Lights is no doubt a magnificent feat in motion picture history Its poignant view of the world and society leaves you laughing and crying at the same time Some believe this should really be called a drama instead of a comedy I believe it is a strong mixture of both and a great balance of the two Both comedic and touching City Lights should not be missed by anyone,8
17, its perhaps a test of a persons outlook to ask them what they see in the final scene If theyve never seen City Lights before and they instantly notice the major continuity issue Chaplin holds a flower to his lapel from the rear shot its up to his mouth on his close up then maybe theyve placed film studies over romanceIt took a few viewings before I spotted this and once I did I cant help but notice it Yet even despite this I never fail to get choked up on the beauty of that final scene If you want to impress the right kind of girl put it on and show her what a sensitive soul you are during those final momentsAs for the rest of the film then while the final five minutes are classic and perhaps the best thing Chaplin ever did the rest of it is episodic and patchy necessitating my relatively low score Still a fine film but never a completely great one what presages those beautiful final moments is merely fine entertainment,7
18,If i have to choose which movie have the best ending it is very easy to choose city lights it is very very easy Chaplin was genius seriously genius This is the movie that truly inspire me After i watch city lights i just know there is such a movie power that exist in this world that can move and touch me really deep I never feel such a sharp sensation ever from any hundred movies i watch before and this movie pierce me through the heart within silent only gesture eye contact and cameraworks with no dialoguesometimes i try to analyze deeply why this movie have such a magnificent power i think the reason is the connection between scenes if we ask ourself what makes a good ending ? maybe the answer is how good you make the scene before the ending how good you correlate the prologue and epilogue and also between them how you fill the midduration of a movie if the director took a right decision a movie will not have any wasted scenes its only genius filmmaker can do and chaplin is one of themsilent movie such as city light is a hardkind of movie to made it needs next level of acting skill from the actors and actresses because there are no dialogue in it and most of the duration this movie is flawless in casting and the ending scene were unbelievable and unpredictable maximum genuine artbeauty of silent moviei recommend everybody to watch this movie at least once this movie is special it definitely will pierce you,10
19,As always the little tramp is fleeing the long arm of the law when he is mistaken for a wealthy man by a blind girl selling flowers by the roadside While he longs to help her the tramp knows he cannot However when he is at his lowest he stumbles upon a drunken man who he helps out who may be able to help him in turn  if the two of them can sober up long enoughIn response to seeing some modern trash posing as comedies recently Little Man Norbit Pluto Nash  Im looking at you I decided to check out some comedies that have stood the test of time  a few Chaplin films being among them City Lights is one of those film that you will think you have seen even when you have not I knew I had never actually seen it but the wonderful opening scene on the statue and the scenario of the blind girl by the side of the road were very familiar to me and I was right into it from the start As was often the case this film has a thin narrative but one that allows for several scenarios for Chaplin to work his magic And so he does with some classic sequences across the whole filmThe statue scene is memorable for how he makes so much out of so little but the brilliant choreography of the boxing match had me rolling with laughter as it moved so beautifully and imaginatively around the ring Chaplin is a master and this is just one of many films that shows it as he creates a great little clown that we care about but can also laugh at His support do no more than that  support him  but yet they are also roundly good Cherrill provides attractive heart despite her simple character while Myers Garcia Mann and a few others do good physical work alongside ChaplinCity Lights is a really great film that is all the more impressive for still feeling fresh and funny more than seventy years after it was made The simple narrative is the frame but it is the wonderful and frequent setpieces that tickle and also stick in the mind So tonight you might be looking at your film queue with lots of modern comedies but it is worth bumping this classic to the top of the list instead,0
20,Do you really need to post a spoiler warning for a movie that as of tonight is  years old?I havent read other reviews so forgive me if I repeat any previous postings City Lights is with nary a doubt the greatest love story ever told Forget Casablanca Forget An Affair to Remember Forget Love Story For the love of Christ forget Love Story This is a movie about the purest loveWe have the simple ubiquitous Tramp He is smitten with a blind flower girl who has mistaken him for a wealthy man There is a new operation that cures blindness and the Tramp will do anything to help Flower Girl regain her sight He tries to win a boxing match in which he is clearly outclassed In an era that is forgotten in modern times pun gleefully intended he cleans the streets of dung One of the best sight gags in screen history happens when the Tramp has to clean up after an elephant Finally he steals from a wealthy man to get the money he needs to pay for Flower Girls operationAnd then after he has spent many years in prison the Tramp is reunited with Flower GirlMy fellow males this is a wonderful Chick Flick If your lady friend isnt reduced to tears by the last  minutes of this movie you need to find a new lady Ive seen it a dozen times and it always gets to me,0
21,Four years into sound Charlie Chaplin wrote performed directed and scored one of films finest masterpiecesThe story is about the Little Tramp befriending a blind woman who mistakenly thinks he is rich Along the way he manages to get into a series of unintentional fixes with a large cast of foils at his disposal as he struggles to finance an operation for the womanIn an incredible display of comic talent Chaplin bombards the audience with scene after scene of magnificently choreographed comedy Drunk dancing or boxing his graceful slapstick is a rare combination of comedy and beauty a comic ballet Chaplins performing artistry as well as his ideas reach their apex with City Lights where only Chaplin would dare to challenge the naturally progressive trend and technological status quo by daring to make a silent By pulling it off with aplomb he solidified his place atop the history of the profession Some sound is used sparingly brilliantly with a statue dedication and a piano keyboard but no intelligible words are uttered The track and Chaplins score is lyrical energized and integral The film is perfectly constructedIn the masterful hands of Chaplin he avoids bathos in his scenes with the blind woman by severing the sentimentality and the scene with a comic moment saving it all for the incredibly touching and moving finale Up until then it is a display of comic genius that only a handful of others might lay claim to,10
22,As much as I loved The Kid The Gold Rush Modern Times and The Great Dictator City Lights is the film I consider Charlie Chaplins masterpiece And there are several reasons why this is so for meI love how City Lights is filmed once again the cinematography is stunning as are the costumes and sets The music is also a delightthough my favourite soundtrack in a Chaplin movie is the one for Modern Times with plenty of themes that stuck in my head while the sound effects are wonderfully incorporated and the subtitles easy to understand The comedy is brilliantly done the scene in the boxing ring is not only one of my favourite scenes in a Chaplin moviealong with the final sequence and the dance of the bread rolls of The Gold Rush the final scene of The Kid and the speech from The Great Dictator but ever in a comedy while there is a very touching love story between the Tramp and the little blind girlplayed touchingly by Virginia Cherrill he falls in love with And I also found the closeup climax achingly poignant because of its beauty and ambiguity Chaplin is superb his pantomime skills and physical humour are extremely well judged and he is acts beautifully with CherrillOverall yet another Chaplin masterpiece yet for me this is the best of them all / Bethany Cox,10
23,Charlie Chaplin made some extremely funny shorts but of his longer films this is one of the best along with The Gold Rush and Modern Times Two stories are woven together One is Charlies onagain offagain friendship with a wealthy drunk The guy has a case of multiple personality When drunk he showers Charlie with friendship and gifts When hes sober he doesnt recognize Charlie at allThe second story involves a pretty blind flower girl who given certain distances angles and lighting resembles Uma Thurman Charlie falls for her and accepts a thousand dollars from the drunken rich guy in order to pay for the operation that will refurbish her eyeballsCharlie is accused of stealing the thousand bucks but when he appeals to the rich guy hes sober and wont support Charlies story Charlie manages to get the money to the girl anyway but then is picked up by the police and spends some time in jail When he emerges from the Crowbar Hotel broke and bitter he bumps into the now sighted girl and she recognizes him by his voice and the feel of his hands The happy endingTheres sentimentality in the story of course There often is in Chaplins later films But as usual its somehow tempered Here its undercut by ironyWhen Charlie meets the wealthy toff the guy is about to kill himself because his wife left him He ties a noose around his neck and a big rock to the other end of the rope Hes about to hurl himself and the rock into the river when Charlie intervenes gives him a pep talk and changes his mind His spirit revived the rich guy spread his arms to the sky dropping the boulder that falls on Charlies footAnd when Chaplin meets the blind flower girl shes enthralled by his gentleness Unseen by her the smitten Charlie tip toes behind her to the nearby water fountain where she fills a pail Her expression is dreamy and far away as the pail fills Charlie is sitting on a bench next to the fountain himself enraptured Then she empties the pail by throwing the water in Charlies face Well its not the blind Mr Muckle busting all the light bulbs in W C Fields general store but what is? A note There have been some comic prize fights recorded on film not counting the DempseyTunney debacle but I dont think any are as funny as the one Chaplin has choreographed hereIts hard to imagine the kind of talent that could pull off a story like this in a medium like this Black and white and silent Applause please,8
